BondID,SecurityType,IssueDate,MaturityDate,OriginalMaturityYears,FaceValue,CouponRate,HolderType,Status,MaturityCategory,OriginalPrincipal,AdjustedPrincipal,ReferenceCPI_Issue,IndexRatio,FixedSpread,AccruedInterest_FRN,BenchmarkRate_FRN,LastAccrualDate,IssuePriceRatio,IssueProceeds,IssueYieldAtIssue,TimeToMaturity,DiscountYield,CleanPrice,AccruedInterest,DirtyValue,DirtyPriceRatio,cohort_id,cusip_or_synthetic_id,issue_proceeds_bil,face_value_bil,adjusted_principal_bil,holder_bucket,ratewall_perimeter,source_family,source_key,observability_tier,central_default_eligible,sensitivity_only,source_status,claim_boundary
1377,Fixed,2014-11-17,2044-11-15,29.99589322,2.849391779128,0.030000000000,Banks,Active,bonds,0.000000000000,0.000000000000,0.0,0.0,0.0,0.0,0.0,,1.000000000000,2.849391779128,0.030920000000,,,,,,,mspd_2026-05-31_912810RJ9_1377,912810RJ9,2.849391779128,2.849391779128,0.000000000000,Banks,RU,fiscaldata_mspd_table_3_market;tsyparty_z1_holder_constraints,2026-05-31:Bonds:912810RJ9,security_cohort_total_with_constrained_holder_allocation,true,false,mspd_million_amounts_scaled_to_table1_class_total_and_converted_to_bil;holder_split_from_latest_z1_aggregate_not_cusip_holder_evidence;cusip_by_holder_public_source_unavailable,tdcsim_ratewall_source_backed_input_contract_not_evidence_mode
1378,Fixed,2014-11-17,2044-11-15,29.99589322,5.605171611759,0.030000000000,CB,Active,bonds,0.000000000000,0.000000000000,0.0,0.0,0.0,0.0,0.0,,1.000000000000,5.605171611759,0.030920000000,,,,,,,mspd_2026-05-31_912810RJ9_1378,912810RJ9,5.605171611759,5.605171611759,0.000000000000,CB,RU,fiscaldata_mspd_table_3_market;tsyparty_z1_holder_constraints,2026-05-31:Bonds:912810RJ9,security_cohort_total_with_constrained_holder_allocation,true,false,mspd_million_amounts_scaled_to_table1_class_total_and_converted_to_bil;holder_split_from_latest_z1_aggregate_not_cusip_holder_evidence;cusip_by_holder_public_source_unavailable,tdcsim_ratewall_source_backed_input_contract_not_evidence_mode
1379,Fixed,2014-11-17,2044-11-15,29.99589322,13.397529208500,0.030000000000,Foreign,Active,bonds,0.000000000000,0.000000000000,0.0,0.0,0.0,0.0,0.0,,1.000000000000,13.397529208500,0.030920000000,,,,,,,mspd_2026-05-31_912810RJ9_1379,912810RJ9,13.397529208500,13.397529208500,0.000000000000,Foreign,RU,fiscaldata_mspd_table_3_market;tsyparty_z1_holder_constraints,2026-05-31:Bonds:912810RJ9,security_cohort_total_with_constrained_holder_allocation,true,false,mspd_million_amounts_scaled_to_table1_class_total_and_converted_to_bil;holder_split_from_latest_z1_aggregate_not_cusip_holder_evidence;cusip_by_holder_public_source_unavailable,tdcsim_ratewall_source_backed_input_contract_not_evidence_mode
1380,Fixed,2014-11-17,2044-11-15,29.99589322,19.538406378512,0.030000000000,Private,Active,bonds,0.000000000000,0.000000000000,0.0,0.0,0.0,0.0,0.0,,1.000000000000,19.538406378512,0.030920000000,,,,,,,mspd_2026-05-31_912810RJ9_1380,912810RJ9,19.538406378512,19.538406378512,0.000000000000,Private,DU,fiscaldata_mspd_table_3_market;tsyparty_z1_holder_constraints,2026-05-31:Bonds:912810RJ9,security_cohort_total_with_constrained_holder_allocation,true,false,mspd_million_amounts_scaled_to_table1_class_total_and_converted_to_bil;holder_split_from_latest_z1_aggregate_not_cusip_holder_evidence;cusip_by_holder_public_source_unavailable,tdcsim_ratewall_source_backed_input_contract_not_evidence_mode
1381,Fixed,2024-12-02,2044-11-15,19.95345654,3.017397641075,0.046250000000,Banks,Active,bonds,0.000000000000,0.000000000000,0.0,0.0,0.0,0.0,0.0,,1.000000000000,3.017397641075,0.046800000000,,,,,,,mspd_2026-05-31_912810UF3_1381,912810UF3,3.017397641075,3.017397641075,0.000000000000,Banks,RU,fiscaldata_mspd_table_3_market;tsyparty_z1_holder_constraints,2026-05-31:Bonds:912810UF3,security_cohort_total_with_constrained_holder_allocation,true,false,mspd_million_amounts_scaled_to_table1_class_total_and_converted_to_bil;holder_split_from_latest_z1_aggregate_not_cusip_holder_evidence;cusip_by_holder_public_source_unavailable,tdcsim_ratewall_source_backed_input_contract_not_evidence_mode
1382,Fixed,2024-12-02,2044-11-15,19.95345654,5.935663787278,0.046250000000,CB,Active,bonds,0.000000000000,0.000000000000,0.0,0.0,0.0,0.0,0.0,,1.000000000000,5.935663787278,0.046800000000,,,,,,,mspd_2026-05-31_912810UF3_1382,912810UF3,5.935663787278,5.935663787278,0.000000000000,CB,RU,fiscaldata_mspd_table_3_market;tsyparty_z1_holder_constraints,2026-05-31:Bonds:912810UF3,security_cohort_total_with_constrained_holder_allocation,true,false,mspd_million_amounts_scaled_to_table1_class_total_and_converted_to_bil;holder_split_from_latest_z1_aggregate_not_cusip_holder_evidence;cusip_by_holder_public_source_unavailable,tdcsim_ratewall_source_backed_input_contract_not_evidence_mode
1383,Fixed,2024-12-02,2044-11-15,19.95345654,14.187474437904,0.046250000000,Foreign,Active,bonds,0.000000000000,0.000000000000,0.0,0.0,0.0,0.0,0.0,,1.000000000000,14.187474437904,0.046800000000,,,,,,,mspd_2026-05-31_912810UF3_1383,912810UF3,14.187474437904,14.187474437904,0.000000000000,Foreign,RU,fiscaldata_mspd_table_3_market;tsyparty_z1_holder_constraints,2026-05-31:Bonds:912810UF3,security_cohort_total_with_constrained_holder_allocation,true,false,mspd_million_amounts_scaled_to_table1_class_total_and_converted_to_bil;holder_split_from_latest_z1_aggregate_not_cusip_holder_evidence;cusip_by_holder_public_source_unavailable,tdcsim_ratewall_source_backed_input_contract_not_evidence_mode
1384,Fixed,2024-12-02,2044-11-15,19.95345654,20.690430059048,0.046250000000,Private,Active,bonds,0.000000000000,0.000000000000,0.0,0.0,0.0,0.0,0.0,,1.000000000000,20.690430059048,0.046800000000,,,,,,,mspd_2026-05-31_912810UF3_1384,912810UF3,20.690430059048,20.690430059048,0.000000000000,Private,DU,fiscaldata_mspd_table_3_market;tsyparty_z1_holder_constraints,2026-05-31:Bonds:912810UF3,security_cohort_total_with_constrained_holder_allocation,true,false,mspd_million_amounts_scaled_to_table1_class_total_and_converted_to_bil;holder_split_from_latest_z1_aggregate_not_cusip_holder_evidence;cusip_by_holder_public_source_unavailable,tdcsim_ratewall_source_backed_input_contract_not_evidence_mode
1385,Fixed,2015-02-17,2045-02-15,29.99589322,2.885509417257,0.025000000000,Banks,Active,bonds,0.000000000000,0.000000000000,0.0,0.0,0.0,0.0,0.0,,1.000000000000,2.885509417257,0.025600000000,,,,,,,mspd_2026-05-31_912810RK6_1385,912810RK6,2.885509417257,2.885509417257,0.000000000000,Banks,RU,fiscaldata_mspd_table_3_market;tsyparty_z1_holder_constraints,2026-05-31:Bonds:912810RK6,security_cohort_total_with_constrained_holder_allocation,true,false,mspd_million_amounts_scaled_to_table1_class_total_and_converted_to_bil;holder_split_from_latest_z1_aggregate_not_cusip_holder_evidence;cusip_by_holder_public_source_unavailable,tdcsim_ratewall_source_backed_input_contract_not_evidence_mode
1386,Fixed,2015-02-17,2045-02-15,29.99589322,5.676220304118,0.025000000000,CB,Active,bonds,0.000000000000,0.000000000000,0.0,0.0,0.0,0.0,0.0,,1.000000000000,5.676220304118,0.025600000000,,,,,,,mspd_2026-05-31_912810RK6_1386,912810RK6,5.676220304118,5.676220304118,0.000000000000,CB,RU,fiscaldata_mspd_table_3_market;tsyparty_z1_holder_constraints,2026-05-31:Bonds:912810RK6,security_cohort_total_with_constrained_holder_allocation,true,false,mspd_million_amounts_scaled_to_table1_class_total_and_converted_to_bil;holder_split_from_latest_z1_aggregate_not_cusip_holder_evidence;cusip_by_holder_public_source_unavailable,tdcsim_ratewall_source_backed_input_contract_not_evidence_mode
1387,Fixed,2015-02-17,2045-02-15,29.99589322,13.567350401683,0.025000000000,Foreign,Active,bonds,0.000000000000,0.000000000000,0.0,0.0,0.0,0.0,0.0,,1.000000000000,13.567350401683,0.025600000000,,,,,,,mspd_2026-05-31_912810RK6_1387,912810RK6,13.567350401683,13.567350401683,0.000000000000,Foreign,RU,fiscaldata_mspd_table_3_market;tsyparty_z1_holder_constraints,2026-05-31:Bonds:912810RK6,security_cohort_total_with_constrained_holder_allocation,true,false,mspd_million_amounts_scaled_to_table1_class_total_and_converted_to_bil;holder_split_from_latest_z1_aggregate_not_cusip_holder_evidence;cusip_by_holder_public_source_unavailable,tdcsim_ratewall_source_backed_input_contract_not_evidence_mode
1388,Fixed,2015-02-17,2045-02-15,29.99589322,19.786066632314,0.025000000000,Private,Active,bonds,0.000000000000,0.000000000000,0.0,0.0,0.0,0.0,0.0,,1.000000000000,19.786066632314,0.025600000000,,,,,,,mspd_2026-05-31_912810RK6_1388,912810RK6,19.786066632314,19.786066632314,0.000000000000,Private,DU,fiscaldata_mspd_table_3_market;tsyparty_z1_holder_constraints,2026-05-31:Bonds:912810RK6,security_cohort_total_with_constrained_holder_allocation,true,false,mspd_million_amounts_scaled_to_table1_class_total_and_converted_to_bil;holder_split_from_latest_z1_aggregate_not_cusip_holder_evidence;cusip_by_holder_public_source_unavailable,tdcsim_ratewall_source_backed_input_contract_not_evidence_mode
1389,Fixed,2025-02-28,2045-02-15,19.96440794,3.082293606885,0.047500000000,Banks,Active,bonds,0.000000000000,0.000000000000,0.0,0.0,0.0,0.0,0.0,,1.000000000000,3.082293606885,0.048300000000,,,,,,,mspd_2026-05-31_912810UJ5_1389,912810UJ5,3.082293606885,3.082293606885,0.000000000000,Banks,RU,fiscaldata_mspd_table_3_market;tsyparty_z1_holder_constraints,2026-05-31:Bonds:912810UJ5,security_cohort_total_with_constrained_holder_allocation,true,false,mspd_million_amounts_scaled_to_table1_class_total_and_converted_to_bil;holder_split_from_latest_z1_aggregate_not_cusip_holder_evidence;cusip_by_holder_public_source_unavailable,tdcsim_ratewall_source_backed_input_contract_not_evidence_mode
1390,Fixed,2025-02-28,2045-02-15,19.96440794,6.063323671730,0.047500000000,CB,Active,bonds,0.000000000000,0.000000000000,0.0,0.0,0.0,0.0,0.0,,1.000000000000,6.063323671730,0.048300000000,,,,,,,mspd_2026-05-31_912810UJ5_1390,912810UJ5,6.063323671730,6.063323671730,0.000000000000,CB,RU,fiscaldata_mspd_table_3_market;tsyparty_z1_holder_constraints,2026-05-31:Bonds:912810UJ5,security_cohort_total_with_constrained_holder_allocation,true,false,mspd_million_amounts_scaled_to_table1_class_total_and_converted_to_bil;holder_split_from_latest_z1_aggregate_not_cusip_holder_evidence;cusip_by_holder_public_source_unavailable,tdcsim_ratewall_source_backed_input_contract_not_evidence_mode
1391,Fixed,2025-02-28,2045-02-15,19.96440794,14.492608187441,0.047500000000,Foreign,Active,bonds,0.000000000000,0.000000000000,0.0,0.0,0.0,0.0,0.0,,1.000000000000,14.492608187441,0.048300000000,,,,,,,mspd_2026-05-31_912810UJ5_1391,912810UJ5,14.492608187441,14.492608187441,0.000000000000,Foreign,RU,fiscaldata_mspd_table_3_market;tsyparty_z1_holder_constraints,2026-05-31:Bonds:912810UJ5,security_cohort_total_with_constrained_holder_allocation,true,false,mspd_million_amounts_scaled_to_table1_class_total_and_converted_to_bil;holder_split_from_latest_z1_aggregate_not_cusip_holder_evidence;cusip_by_holder_public_source_unavailable,tdcsim_ratewall_source_backed_input_contract_not_evidence_mode
1392,Fixed,2025-02-28,2045-02-15,19.96440794,21.135424587925,0.047500000000,Private,Active,bonds,0.000000000000,0.000000000000,0.0,0.0,0.0,0.0,0.0,,1.000000000000,21.135424587925,0.048300000000,,,,,,,mspd_2026-05-31_912810UJ5_1392,912810UJ5,21.135424587925,21.135424587925,0.000000000000,Private,DU,fiscaldata_mspd_table_3_market;tsyparty_z1_holder_constraints,2026-05-31:Bonds:912810UJ5,security_cohort_total_with_constrained_holder_allocation,true,false,mspd_million_amounts_scaled_to_table1_class_total_and_converted_to_bil;holder_split_from_latest_z1_aggregate_not_cusip_holder_evidence;cusip_by_holder_public_source_unavailable,tdcsim_ratewall_source_backed_input_contract_not_evidence_mode
1393,Fixed,2015-05-15,2045-05-15,30.00136893,2.836395021713,0.030000000000,Banks,Active,bonds,0.000000000000,0.000000000000,0.0,0.0,0.0,0.0,0.0,,1.000000000000,2.836395021713,0.030440000000,,,,,,,mspd_2026-05-31_912810RM2_1393,912810RM2,2.836395021713,2.836395021713,0.000000000000,Banks,RU,fiscaldata_mspd_table_3_market;tsyparty_z1_holder_constraints,2026-05-31:Bonds:912810RM2,security_cohort_total_with_constrained_holder_allocation,true,false,mspd_million_amounts_scaled_to_table1_class_total_and_converted_to_bil;holder_split_from_latest_z1_aggregate_not_cusip_holder_evidence;cusip_by_holder_public_source_unavailable,tdcsim_ratewall_source_backed_input_contract_not_evidence_mode
1394,Fixed,2015-05-15,2045-05-15,30.00136893,5.579605083406,0.030000000000,CB,Active,bonds,0.000000000000,0.000000000000,0.0,0.0,0.0,0.0,0.0,,1.000000000000,5.579605083406,0.030440000000,,,,,,,mspd_2026-05-31_912810RM2_1394,912810RM2,5.579605083406,5.579605083406,0.000000000000,CB,RU,fiscaldata_mspd_table_3_market;tsyparty_z1_holder_constraints,2026-05-31:Bonds:912810RM2,security_cohort_total_with_constrained_holder_allocation,true,false,mspd_million_amounts_scaled_to_table1_class_total_and_converted_to_bil;holder_split_from_latest_z1_aggregate_not_cusip_holder_evidence;cusip_by_holder_public_source_unavailable,tdcsim_ratewall_source_backed_input_contract_not_evidence_mode
1395,Fixed,2015-05-15,2045-05-15,30.00136893,13.336419873390,0.030000000000,Foreign,Active,bonds,0.000000000000,0.000000000000,0.0,0.0,0.0,0.0,0.0,,1.000000000000,13.336419873390,0.030440000000,,,,,,,mspd_2026-05-31_912810RM2_1395,912810RM2,13.336419873390,13.336419873390,0.000000000000,Foreign,RU,fiscaldata_mspd_table_3_market;tsyparty_z1_holder_constraints,2026-05-31:Bonds:912810RM2,security_cohort_total_with_constrained_holder_allocation,true,false,mspd_million_amounts_scaled_to_table1_class_total_and_converted_to_bil;holder_split_from_latest_z1_aggregate_not_cusip_holder_evidence;cusip_by_holder_public_source_unavailable,tdcsim_ratewall_source_backed_input_contract_not_evidence_mode
1396,Fixed,2015-05-15,2045-05-15,30.00136893,19.449287033869,0.030000000000,Private,Active,bonds,0.000000000000,0.000000000000,0.0,0.0,0.0,0.0,0.0,,1.000000000000,19.449287033869,0.030440000000,,,,,,,mspd_2026-05-31_912810RM2_1396,912810RM2,19.449287033869,19.449287033869,0.000000000000,Private,DU,fiscaldata_mspd_table_3_market;tsyparty_z1_holder_constraints,2026-05-31:Bonds:912810RM2,security_cohort_total_with_constrained_holder_allocation,true,false,mspd_million_amounts_scaled_to_table1_class_total_and_converted_to_bil;holder_split_from_latest_z1_aggregate_not_cusip_holder_evidence;cusip_by_holder_public_source_unavailable,tdcsim_ratewall_source_backed_input_contract_not_evidence_mode
1397,Fixed,2025-06-02,2045-05-15,19.95071869,3.185282560708,0.050000000000,Banks,Active,bonds,0.000000000000,0.000000000000,0.0,0.0,0.0,0.0,0.0,,1.000000000000,3.185282560708,0.050470000000,,,,,,,mspd_2026-05-31_912810UL0_1397,912810UL0,3.185282560708,3.185282560708,0.000000000000,Banks,RU,fiscaldata_mspd_table_3_market;tsyparty_z1_holder_constraints,2026-05-31:Bonds:912810UL0,security_cohort_total_with_constrained_holder_allocation,true,false,mspd_million_amounts_scaled_to_table1_class_total_and_converted_to_bil;holder_split_from_latest_z1_aggregate_not_cusip_holder_evidence;cusip_by_holder_public_source_unavailable,tdcsim_ratewall_source_backed_input_contract_not_evidence_mode
1398,Fixed,2025-06-02,2045-05-15,19.95071869,6.265918051528,0.050000000000,CB,Active,bonds,0.000000000000,0.000000000000,0.0,0.0,0.0,0.0,0.0,,1.000000000000,6.265918051528,0.050470000000,,,,,,,mspd_2026-05-31_912810UL0_1398,912810UL0,6.265918051528,6.265918051528,0.000000000000,CB,RU,fiscaldata_mspd_table_3_market;tsyparty_z1_holder_constraints,2026-05-31:Bonds:912810UL0,security_cohort_total_with_constrained_holder_allocation,true,false,mspd_million_amounts_scaled_to_table1_class_total_and_converted_to_bil;holder_split_from_latest_z1_aggregate_not_cusip_holder_evidence;cusip_by_holder_public_source_unavailable,tdcsim_ratewall_source_backed_input_contract_not_evidence_mode
1399,Fixed,2025-06-02,2045-05-15,19.95071869,14.976851009752,0.050000000000,Foreign,Active,bonds,0.000000000000,0.000000000000,0.0,0.0,0.0,0.0,0.0,,1.000000000000,14.976851009752,0.050470000000,,,,,,,mspd_2026-05-31_912810UL0_1399,912810UL0,14.976851009752,14.976851009752,0.000000000000,Foreign,RU,fiscaldata_mspd_table_3_market;tsyparty_z1_holder_constraints,2026-05-31:Bonds:912810UL0,security_cohort_total_with_constrained_holder_allocation,true,false,mspd_million_amounts_scaled_to_table1_class_total_and_converted_to_bil;holder_split_from_latest_z1_aggregate_not_cusip_holder_evidence;cusip_by_holder_public_source_unavailable,tdcsim_ratewall_source_backed_input_contract_not_evidence_mode
1400,Fixed,2025-06-02,2045-05-15,19.95071869,21.841624432758,0.050000000000,Private,Active,bonds,0.000000000000,0.000000000000,0.0,0.0,0.0,0.0,0.0,,1.000000000000,21.841624432758,0.050470000000,,,,,,,mspd_2026-05-31_912810UL0_1400,912810UL0,21.841624432758,21.841624432758,0.000000000000,Private,DU,fiscaldata_mspd_table_3_market;tsyparty_z1_holder_constraints,2026-05-31:Bonds:912810UL0,security_cohort_total_with_constrained_holder_allocation,true,false,mspd_million_amounts_scaled_to_table1_class_total_and_converted_to_bil;holder_split_from_latest_z1_aggregate_not_cusip_holder_evidence;cusip_by_holder_public_source_unavailable,tdcsim_ratewall_source_backed_input_contract_not_evidence_mode
1401,Fixed,2015-08-17,2045-08-15,29.99589322,2.768742596205,0.028750000000,Banks,Active,bonds,0.000000000000,0.000000000000,0.0,0.0,0.0,0.0,0.0,,1.000000000000,2.768742596205,0.028800000000,,,,,,,mspd_2026-05-31_912810RN0_1401,912810RN0,2.768742596205,2.768742596205,0.000000000000,Banks,RU,fiscaldata_mspd_table_3_market;tsyparty_z1_holder_constraints,2026-05-31:Bonds:912810RN0,security_cohort_total_with_constrained_holder_allocation,true,false,mspd_million_amounts_scaled_to_table1_class_total_and_converted_to_bil;holder_split_from_latest_z1_aggregate_not_cusip_holder_evidence;cusip_by_holder_public_source_unavailable,tdcsim_ratewall_source_backed_input_contract_not_evidence_mode
1402,Fixed,2015-08-17,2045-08-15,29.99589322,5.446522838381,0.028750000000,CB,Active,bonds,0.000000000000,0.000000000000,0.0,0.0,0.0,0.0,0.0,,1.000000000000,5.446522838381,0.028800000000,,,,,,,mspd_2026-05-31_912810RN0_1402,912810RN0,5.446522838381,5.446522838381,0.000000000000,CB,RU,fiscaldata_mspd_table_3_market;tsyparty_z1_holder_constraints,2026-05-31:Bonds:912810RN0,security_cohort_total_with_constrained_holder_allocation,true,false,mspd_million_amounts_scaled_to_table1_class_total_and_converted_to_bil;holder_split_from_latest_z1_aggregate_not_cusip_holder_evidence;cusip_by_holder_public_source_unavailable,tdcsim_ratewall_source_backed_input_contract_not_evidence_mode
1403,Fixed,2015-08-17,2045-08-15,29.99589322,13.018325551156,0.028750000000,Foreign,Active,bonds,0.000000000000,0.000000000000,0.0,0.0,0.0,0.0,0.0,,1.000000000000,13.018325551156,0.028800000000,,,,,,,mspd_2026-05-31_912810RN0_1403,912810RN0,13.018325551156,13.018325551156,0.000000000000,Foreign,RU,fiscaldata_mspd_table_3_market;tsyparty_z1_holder_constraints,2026-05-31:Bonds:912810RN0,security_cohort_total_with_constrained_holder_allocation,true,false,mspd_million_amounts_scaled_to_table1_class_total_and_converted_to_bil;holder_split_from_latest_z1_aggregate_not_cusip_holder_evidence;cusip_by_holder_public_source_unavailable,tdcsim_ratewall_source_backed_input_contract_not_evidence_mode
1404,Fixed,2015-08-17,2045-08-15,29.99589322,18.985391338044,0.028750000000,Private,Active,bonds,0.000000000000,0.000000000000,0.0,0.0,0.0,0.0,0.0,,1.000000000000,18.985391338044,0.028800000000,,,,,,,mspd_2026-05-31_912810RN0_1404,912810RN0,18.985391338044,18.985391338044,0.000000000000,Private,DU,fiscaldata_mspd_table_3_market;tsyparty_z1_holder_constraints,2026-05-31:Bonds:912810RN0,security_cohort_total_with_constrained_holder_allocation,true,false,mspd_million_amounts_scaled_to_table1_class_total_and_converted_to_bil;holder_split_from_latest_z1_aggregate_not_cusip_holder_evidence;cusip_by_holder_public_source_unavailable,tdcsim_ratewall_source_backed_input_contract_not_evidence_mode
1405,Fixed,2025-09-02,2045-08-15,19.95071869,3.117318401650,0.048750000000,Banks,Active,bonds,0.000000000000,0.000000000000,0.0,0.0,0.0,0.0,0.0,,1.000000000000,3.117318401650,0.048760000000,,,,,,,mspd_2026-05-31_912810UN6_1405,912810UN6,3.117318401650,3.117318401650,0.000000000000,Banks,RU,fiscaldata_mspd_table_3_market;tsyparty_z1_holder_constraints,2026-05-31:Bonds:912810UN6,security_cohort_total_with_constrained_holder_allocation,true,false,mspd_million_amounts_scaled_to_table1_class_total_and_converted_to_bil;holder_split_from_latest_z1_aggregate_not_cusip_holder_evidence;cusip_by_holder_public_source_unavailable,tdcsim_ratewall_source_backed_input_contract_not_evidence_mode
1406,Fixed,2025-09-02,2045-08-15,19.95071869,6.132222580880,0.048750000000,CB,Active,bonds,0.000000000000,0.000000000000,0.0,0.0,0.0,0.0,0.0,,1.000000000000,6.132222580880,0.048760000000,,,,,,,mspd_2026-05-31_912810UN6_1406,912810UN6,6.132222580880,6.132222580880,0.000000000000,CB,RU,fiscaldata_mspd_table_3_market;tsyparty_z1_holder_constraints,2026-05-31:Bonds:912810UN6,security_cohort_total_with_constrained_holder_allocation,true,false,mspd_million_amounts_scaled_to_table1_class_total_and_converted_to_bil;holder_split_from_latest_z1_aggregate_not_cusip_holder_evidence;cusip_by_holder_public_source_unavailable,tdcsim_ratewall_source_backed_input_contract_not_evidence_mode
1407,Fixed,2025-09-02,2045-08-15,19.95071869,14.657290950379,0.048750000000,Foreign,Active,bonds,0.000000000000,0.000000000000,0.0,0.0,0.0,0.0,0.0,,1.000000000000,14.657290950379,0.048760000000,,,,,,,mspd_2026-05-31_912810UN6_1407,912810UN6,14.657290950379,14.657290950379,0.000000000000,Foreign,RU,fiscaldata_mspd_table_3_market;tsyparty_z1_holder_constraints,2026-05-31:Bonds:912810UN6,security_cohort_total_with_constrained_holder_allocation,true,false,mspd_million_amounts_scaled_to_table1_class_total_and_converted_to_bil;holder_split_from_latest_z1_aggregate_not_cusip_holder_evidence;cusip_by_holder_public_source_unavailable,tdcsim_ratewall_source_backed_input_contract_not_evidence_mode
1408,Fixed,2025-09-02,2045-08-15,19.95071869,21.375591166087,0.048750000000,Private,Active,bonds,0.000000000000,0.000000000000,0.0,0.0,0.0,0.0,0.0,,1.000000000000,21.375591166087,0.048760000000,,,,,,,mspd_2026-05-31_912810UN6_1408,912810UN6,21.375591166087,21.375591166087,0.000000000000,Private,DU,fiscaldata_mspd_table_3_market;tsyparty_z1_holder_constraints,2026-05-31:Bonds:912810UN6,security_cohort_total_with_constrained_holder_allocation,true,false,mspd_million_amounts_scaled_to_table1_class_total_and_converted_to_bil;holder_split_from_latest_z1_aggregate_not_cusip_holder_evidence;cusip_by_holder_public_source_unavailable,tdcsim_ratewall_source_backed_input_contract_not_evidence_mode
1409,Fixed,2015-11-16,2045-11-15,29.99863107,2.871154951164,0.030000000000,Banks,Active,bonds,0.000000000000,0.000000000000,0.0,0.0,0.0,0.0,0.0,,1.000000000000,2.871154951164,0.030700000000,,,,,,,mspd_2026-05-31_912810RP5_1409,912810RP5,2.871154951164,2.871154951164,0.000000000000,Banks,RU,fiscaldata_mspd_table_3_market;tsyparty_z1_holder_constraints,2026-05-31:Bonds:912810RP5,security_cohort_total_with_constrained_holder_allocation,true,false,mspd_million_amounts_scaled_to_table1_class_total_and_converted_to_bil;holder_split_from_latest_z1_aggregate_not_cusip_holder_evidence;cusip_by_holder_public_source_unavailable,tdcsim_ratewall_source_backed_input_contract_not_evidence_mode
1410,Fixed,2015-11-16,2045-11-15,29.99863107,5.647982963631,0.030000000000,CB,Active,bonds,0.000000000000,0.000000000000,0.0,0.0,0.0,0.0,0.0,,1.000000000000,5.647982963631,0.030700000000,,,,,,,mspd_2026-05-31_912810RP5_1410,912810RP5,5.647982963631,5.647982963631,0.000000000000,CB,RU,fiscaldata_mspd_table_3_market;tsyparty_z1_holder_constraints,2026-05-31:Bonds:912810RP5,security_cohort_total_with_constrained_holder_allocation,true,false,mspd_million_amounts_scaled_to_table1_class_total_and_converted_to_bil;holder_split_from_latest_z1_aggregate_not_cusip_holder_evidence;cusip_by_holder_public_source_unavailable,tdcsim_ratewall_source_backed_input_contract_not_evidence_mode
1411,Fixed,2015-11-16,2045-11-15,29.99863107,13.499857268529,0.030000000000,Foreign,Active,bonds,0.000000000000,0.000000000000,0.0,0.0,0.0,0.0,0.0,,1.000000000000,13.499857268529,0.030700000000,,,,,,,mspd_2026-05-31_912810RP5_1411,912810RP5,13.499857268529,13.499857268529,0.000000000000,Foreign,RU,fiscaldata_mspd_table_3_market;tsyparty_z1_holder_constraints,2026-05-31:Bonds:912810RP5,security_cohort_total_with_constrained_holder_allocation,true,false,mspd_million_amounts_scaled_to_table1_class_total_and_converted_to_bil;holder_split_from_latest_z1_aggregate_not_cusip_holder_evidence;cusip_by_holder_public_source_unavailable,tdcsim_ratewall_source_backed_input_contract_not_evidence_mode
1412,Fixed,2015-11-16,2045-11-15,29.99863107,19.687637418778,0.030000000000,Private,Active,bonds,0.000000000000,0.000000000000,0.0,0.0,0.0,0.0,0.0,,1.000000000000,19.687637418778,0.030700000000,,,,,,,mspd_2026-05-31_912810RP5_1412,912810RP5,19.687637418778,19.687637418778,0.000000000000,Private,DU,fiscaldata_mspd_table_3_market;tsyparty_z1_holder_constraints,2026-05-31:Bonds:912810RP5,security_cohort_total_with_constrained_holder_allocation,true,false,mspd_million_amounts_scaled_to_table1_class_total_and_converted_to_bil;holder_split_from_latest_z1_aggregate_not_cusip_holder_evidence;cusip_by_holder_public_source_unavailable,tdcsim_ratewall_source_backed_input_contract_not_evidence_mode
1413,Fixed,2025-12-01,2045-11-15,19.95619439,3.169223168006,0.046250000000,Banks,Active,bonds,0.000000000000,0.000000000000,0.0,0.0,0.0,0.0,0.0,,1.000000000000,3.169223168006,0.047060000000,,,,,,,mspd_2026-05-31_912810UQ9_1413,912810UQ9,3.169223168006,3.169223168006,0.000000000000,Banks,RU,fiscaldata_mspd_table_3_market;tsyparty_z1_holder_constraints,2026-05-31:Bonds:912810UQ9,security_cohort_total_with_constrained_holder_allocation,true,false,mspd_million_amounts_scaled_to_table1_class_total_and_converted_to_bil;holder_split_from_latest_z1_aggregate_not_cusip_holder_evidence;cusip_by_holder_public_source_unavailable,tdcsim_ratewall_source_backed_input_contract_not_evidence_mode
1414,Fixed,2025-12-01,2045-11-15,19.95619439,6.234326870301,0.046250000000,CB,Active,bonds,0.000000000000,0.000000000000,0.0,0.0,0.0,0.0,0.0,,1.000000000000,6.234326870301,0.047060000000,,,,,,,mspd_2026-05-31_912810UQ9_1414,912810UQ9,6.234326870301,6.234326870301,0.000000000000,CB,RU,fiscaldata_mspd_table_3_market;tsyparty_z1_holder_constraints,2026-05-31:Bonds:912810UQ9,security_cohort_total_with_constrained_holder_allocation,true,false,mspd_million_amounts_scaled_to_table1_class_total_and_converted_to_bil;holder_split_from_latest_z1_aggregate_not_cusip_holder_evidence;cusip_by_holder_public_source_unavailable,tdcsim_ratewall_source_backed_input_contract_not_evidence_mode
